Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Sep 1, 2022 10:00 AM;Sep 1, 2022 11:00 AM;69,783.90;26,554.75;771.25;3,016.75;22,766.75;43,229.15
Sep 1, 2022 11:00 AM;Sep 1, 2022 12:00 PM;69,470.06;30,836.75;701.00;3,478.75;26,657.00;38,633.31
Sep 1, 2022 12:00 PM;Sep 1, 2022 1:00 PM;68,767.40;32,369.50;644.00;3,753.75;27,971.75;36,397.90
Sep 1, 2022 1:00 PM;Sep 1, 2022 2:00 PM;66,803.06;32,069.25;601.50;3,747.00;27,720.75;34,733.81
Sep 1, 2022 2:00 PM;Sep 1, 2022 3:00 PM;65,007.20;30,565.25;590.00;3,903.25;26,072.00;34,441.95
Sep 1, 2022 3:00 PM;Sep 1, 2022 4:00 PM;62,763.00;27,514.50;593.75;3,983.00;22,937.75;35,248.50
Sep 1, 2022 4:00 PM;Sep 1, 2022 5:00 PM;60,350.62;22,944.75;612.50;4,113.50;18,218.75;37,405.87
Sep 1, 2022 5:00 PM;Sep 1, 2022 6:00 PM;56,801.09;17,141.75;681.00;4,466.25;11,994.50;39,659.34
Sep 1, 2022 6:00 PM;Sep 1, 2022 7:00 PM;55,344.53;11,223.25;806.75;5,091.75;5,324.75;44,121.28
Sep 1, 2022 7:00 PM;Sep 1, 2022 8:00 PM;55,470.17;8,338.50;978.50;6,257.50;1,102.50;47,131.67
Sep 1, 2022 8:00 PM;Sep 1, 2022 9:00 PM;56,529.55;9,204.00;1,204.50;7,971.50;28.00;47,325.55
Sep 1, 2022 9:00 PM;Sep 1, 2022 10:00 PM;55,411.71;11,332.00;1,453.75;9,878.25;0.00;44,079.71
Sep 1, 2022 10:00 PM;Sep 1, 2022 11:00 PM;52,645.72;12,661.50;1,707.25;10,954.25;0.00;39,984.22
Sep 1, 2022 11:00 PM;Sep 2, 2022 12:00 AM;50,398.13;13,055.00;1,837.25;11,217.75;0.00;37,343.13
Sep 2, 2022 12:00 AM;Sep 2, 2022 1:00 AM;49,284.59;13,693.00;2,220.75;11,472.25;0.00;35,591.59
Sep 2, 2022 1:00 AM;Sep 2, 2022 2:00 AM;48,107.98;12,888.75;1,976.50;10,912.25;0.00;35,219.23
Sep 2, 2022 2:00 AM;Sep 2, 2022 3:00 AM;47,236.97;11,983.00;1,742.75;10,240.25;0.00;35,253.97
Sep 2, 2022 3:00 AM;Sep 2, 2022 4:00 AM;46,887.12;11,133.00;1,490.50;9,642.50;0.00;35,754.12
Sep 2, 2022 4:00 AM;Sep 2, 2022 5:00 AM;48,869.40;10,553.75;1,312.25;9,241.50;0.00;38,315.65
Sep 2, 2022 5:00 AM;Sep 2, 2022 6:00 AM;53,416.13;10,197.00;1,229.25;8,967.75;0.00;43,219.13
Sep 2, 2022 6:00 AM;Sep 2, 2022 7:00 AM;58,623.33;10,304.75;1,222.75;8,927.50;154.50;48,318.58
Sep 2, 2022 7:00 AM;Sep 2, 2022 8:00 AM;63,973.42;13,048.50;1,311.75;8,743.75;2,993.00;50,924.92
Sep 2, 2022 8:00 AM;Sep 2, 2022 9:00 AM;67,987.80;19,343.75;1,474.50;7,353.75;10,515.50;48,644.05
Sep 2, 2022 9:00 AM;Sep 2, 2022 10:00 AM;70,734.96;26,789.00;1,666.00;5,452.00;19,671.00;43,945.96
Sep 2, 2022 10:00 AM;Sep 2, 2022 11:00 AM;72,660.04;34,282.25;1,885.25;5,287.25;27,109.75;38,377.79
Sep 2, 2022 11:00 AM;Sep 2, 2022 12:00 PM;74,362.54;39,909.50;2,124.50;6,244.75;31,540.25;34,453.04
Sep 2, 2022 12:00 PM;Sep 2, 2022 1:00 PM;73,604.90;42,310.25;2,375.50;6,952.25;32,982.50;31,294.65
Sep 2, 2022 1:00 PM;Sep 2, 2022 2:00 PM;71,203.90;41,934.75;2,589.25;7,105.50;32,240.00;29,269.15
Sep 2, 2022 2:00 PM;Sep 2, 2022 3:00 PM;68,239.03;39,798.25;2,739.50;7,209.25;29,849.50;28,440.78
Sep 2, 2022 3:00 PM;Sep 2, 2022 4:00 PM;64,870.98;35,873.25;2,782.75;7,277.50;25,813.00;28,997.73
Sep 2, 2022 4:00 PM;Sep 2, 2022 5:00 PM;63,306.17;30,642.00;2,909.25;7,516.25;20,216.50;32,664.17
Sep 2, 2022 5:00 PM;Sep 2, 2022 6:00 PM;61,515.75;24,011.00;3,049.25;8,134.00;12,827.75;37,504.75
Sep 2, 2022 6:00 PM;Sep 2, 2022 7:00 PM;60,601.79;17,684.75;3,289.50;9,047.00;5,348.25;42,917.04
Sep 2, 2022 7:00 PM;Sep 2, 2022 8:00 PM;61,999.95;15,368.75;3,652.25;10,689.75;1,026.75;46,631.20
Sep 2, 2022 8:00 PM;Sep 2, 2022 9:00 PM;61,565.11;17,746.25;4,053.25;13,673.75;19.25;43,818.86
Sep 2, 2022 9:00 PM;Sep 2, 2022 10:00 PM;59,283.75;20,816.00;4,285.25;16,530.75;0.00;38,467.75
Sep 2, 2022 10:00 PM;Sep 2, 2022 11:00 PM;56,203.73;22,116.00;4,432.50;17,683.50;0.00;34,087.73
Sep 2, 2022 11:00 PM;Sep 3, 2022 12:00 AM;52,561.72;22,327.75;4,495.50;17,832.25;0.00;30,233.97
Sep 3, 2022 12:00 AM;Sep 3, 2022 1:00 AM;50,880.97;22,510.75;4,685.00;17,825.75;0.00;28,370.22
Sep 3, 2022 1:00 AM;Sep 3, 2022 2:00 AM;49,451.81;21,377.25;4,434.50;16,942.75;0.00;28,074.56
Sep 3, 2022 2:00 AM;Sep 3, 2022 3:00 AM;47,699.09;20,398.75;4,374.50;16,024.25;0.00;27,300.34
Sep 3, 2022 3:00 AM;Sep 3, 2022 4:00 AM;47,007.82;19,548.25;4,239.25;15,309.00;0.00;27,459.57
Sep 3, 2022 4:00 AM;Sep 3, 2022 5:00 AM;47,686.61;18,847.50;4,094.50;14,753.00;0.00;28,839.11
Sep 3, 2022 5:00 AM;Sep 3, 2022 6:00 AM;48,960.52;18,333.25;4,046.00;14,287.25;0.00;30,627.27
Sep 3, 2022 6:00 AM;Sep 3, 2022 7:00 AM;51,175.75;18,349.25;4,048.00;14,155.50;145.75;32,826.50
Sep 3, 2022 7:00 AM;Sep 3, 2022 8:00 AM;54,266.22;20,105.75;4,083.50;13,604.50;2,417.75;34,160.47
Sep 3, 2022 8:00 AM;Sep 3, 2022 9:00 AM;57,414.51;23,327.00;4,099.25;11,299.25;7,928.50;34,087.51
Sep 3, 2022 9:00 AM;Sep 3, 2022 10:00 AM;61,832.38;27,415.00;4,094.25;8,790.50;14,530.25;34,417.38
Sep 3, 2022 10:00 AM;Sep 3, 2022 11:00 AM;63,756.41;32,870.50;4,060.50;8,437.00;20,373.00;30,885.91
Sep 3, 2022 11:00 AM;Sep 3, 2022 12:00 PM;65,275.26;38,287.25;4,023.50;9,700.50;24,563.25;26,988.01
Sep 3, 2022 12:00 PM;Sep 3, 2022 1:00 PM;64,208.38;41,837.75;3,904.75;11,429.25;26,503.75;22,370.63
Sep 3, 2022 1:00 PM;Sep 3, 2022 2:00 PM;61,422.20;42,063.75;3,876.50;11,873.75;26,313.50;19,358.45
Sep 3, 2022 2:00 PM;Sep 3, 2022 3:00 PM;58,766.11;39,401.75;3,790.25;11,173.50;24,438.00;19,364.36
Sep 3, 2022 3:00 PM;Sep 3, 2022 4:00 PM;56,659.45;34,911.75;3,672.25;10,106.50;21,133.00;21,747.70
Sep 3, 2022 4:00 PM;Sep 3, 2022 5:00 PM;53,841.31;29,131.25;3,580.25;9,402.00;16,149.00;24,710.06
Sep 3, 2022 5:00 PM;Sep 3, 2022 6:00 PM;53,560.93;22,921.50;3,625.75;9,189.25;10,106.50;30,639.43
Sep 3, 2022 6:00 PM;Sep 3, 2022 7:00 PM;52,446.03;17,377.00;3,855.25;9,189.25;4,332.50;35,069.03
Sep 3, 2022 7:00 PM;Sep 3, 2022 8:00 PM;52,869.73;15,082.25;4,215.00;10,020.50;846.75;37,787.48
Sep 3, 2022 8:00 PM;Sep 3, 2022 9:00 PM;52,223.41;16,317.00;4,519.50;11,783.50;14.00;35,906.41
Sep 3, 2022 9:00 PM;Sep 3, 2022 10:00 PM;50,318.19;17,736.00;4,676.50;13,059.50;0.00;32,582.19
Sep 3, 2022 10:00 PM;Sep 3, 2022 11:00 PM;48,869.10;17,961.50;4,736.00;13,225.50;0.00;30,907.60
Sep 3, 2022 11:00 PM;Sep 4, 2022 12:00 AM;46,986.06;17,636.75;4,741.00;12,895.75;0.00;29,349.31
Sep 4, 2022 12:00 AM;Sep 4, 2022 1:00 AM;45,051.48;17,494.00;4,996.25;12,497.75;0.00;27,557.48
Sep 4, 2022 1:00 AM;Sep 4, 2022 2:00 AM;43,583.67;16,829.50;5,151.00;11,678.50;0.00;26,754.17
Sep 4, 2022 2:00 AM;Sep 4, 2022 3:00 AM;42,654.57;15,917.50;4,903.75;11,013.75;0.00;26,737.07
Sep 4, 2022 3:00 AM;Sep 4, 2022 4:00 AM;41,867.14;14,997.25;4,774.50;10,222.75;0.00;26,869.89
Sep 4, 2022 4:00 AM;Sep 4, 2022 5:00 AM;42,054.42;14,000.25;4,609.00;9,391.25;0.00;28,054.17
Sep 4, 2022 5:00 AM;Sep 4, 2022 6:00 AM;42,915.50;13,211.50;4,449.75;8,761.75;0.00;29,704.00
Sep 4, 2022 6:00 AM;Sep 4, 2022 7:00 AM;44,730.96;12,761.50;4,295.50;8,365.75;100.25;31,969.46
Sep 4, 2022 7:00 AM;Sep 4, 2022 8:00 AM;47,670.96;14,142.25;4,227.25;7,627.50;2,287.50;33,528.71
Sep 4, 2022 8:00 AM;Sep 4, 2022 9:00 AM;52,469.55;18,565.50;4,140.75;6,166.75;8,258.00;33,904.05
Sep 4, 2022 9:00 AM;Sep 4, 2022 10:00 AM;57,701.28;24,635.75;4,063.00;4,555.00;16,017.75;33,065.53
Sep 4, 2022 10:00 AM;Sep 4, 2022 11:00 AM;58,757.07;30,782.00;3,891.00;3,847.50;23,043.50;27,975.07
Sep 4, 2022 11:00 AM;Sep 4, 2022 12:00 PM;59,486.12;35,277.25;3,650.50;3,885.50;27,741.25;24,208.87
Sep 4, 2022 12:00 PM;Sep 4, 2022 1:00 PM;58,336.71;37,592.75;3,430.00;4,149.50;30,013.25;20,743.96
Sep 4, 2022 1:00 PM;Sep 4, 2022 2:00 PM;56,423.62;37,624.50;3,279.00;4,324.00;30,021.50;18,799.12
Sep 4, 2022 2:00 PM;Sep 4, 2022 3:00 PM;53,690.31;35,758.50;3,182.00;4,282.50;28,294.00;17,931.81
Sep 4, 2022 3:00 PM;Sep 4, 2022 4:00 PM;53,368.66;31,826.00;3,147.25;4,029.00;24,649.75;21,542.66
Sep 4, 2022 4:00 PM;Sep 4, 2022 5:00 PM;50,447.90;26,116.00;3,144.00;3,919.50;19,052.50;24,331.90
Sep 4, 2022 5:00 PM;Sep 4, 2022 6:00 PM;48,057.79;19,362.50;3,231.75;4,213.00;11,917.75;28,695.29
Sep 4, 2022 6:00 PM;Sep 4, 2022 7:00 PM;48,291.49;13,400.25;3,450.00;5,107.25;4,843.00;34,891.24
Sep 4, 2022 7:00 PM;Sep 4, 2022 8:00 PM;50,578.97;11,633.00;3,757.25;7,020.00;855.75;38,945.97
Sep 4, 2022 8:00 PM;Sep 4, 2022 9:00 PM;51,400.93;13,574.00;4,077.00;9,481.50;15.50;37,826.93
Sep 4, 2022 9:00 PM;Sep 4, 2022 10:00 PM;51,680.16;15,557.50;4,267.50;11,290.00;0.00;36,122.66
Sep 4, 2022 10:00 PM;Sep 4, 2022 11:00 PM;50,072.18;16,426.50;4,418.00;12,008.50;0.00;33,645.68
Sep 4, 2022 11:00 PM;Sep 5, 2022 12:00 AM;46,345.80;16,719.00;4,528.50;12,190.50;0.00;29,626.80
Sep 5, 2022 12:00 AM;Sep 5, 2022 1:00 AM;45,241.78;16,303.75;4,746.00;11,557.75;0.00;28,938.03
Sep 5, 2022 1:00 AM;Sep 5, 2022 2:00 AM;43,917.44;15,672.25;4,708.75;10,963.50;0.00;28,245.19
Sep 5, 2022 2:00 AM;Sep 5, 2022 3:00 AM;43,266.14;15,059.75;4,630.75;10,429.00;0.00;28,206.39
Sep 5, 2022 3:00 AM;Sep 5, 2022 4:00 AM;45,066.72;14,421.50;4,476.00;9,945.50;0.00;30,645.22
Sep 5, 2022 4:00 AM;Sep 5, 2022 5:00 AM;46,978.54;13,897.75;4,321.75;9,576.00;0.00;33,080.79
Sep 5, 2022 5:00 AM;Sep 5, 2022 6:00 AM;50,310.43;13,441.00;4,110.75;9,330.25;0.00;36,869.43
Sep 5, 2022 6:00 AM;Sep 5, 2022 7:00 AM;56,158.21;13,429.75;3,982.75;9,348.75;98.25;42,728.46
Sep 5, 2022 7:00 AM;Sep 5, 2022 8:00 AM;61,129.73;15,451.00;3,891.50;9,122.00;2,437.50;45,678.73
Sep 5, 2022 8:00 AM;Sep 5, 2022 9:00 AM;64,845.91;20,461.50;3,859.50;7,759.50;8,842.50;44,384.41
Sep 5, 2022 9:00 AM;Sep 5, 2022 10:00 AM;68,927.70;26,691.25;3,830.00;5,882.25;16,979.00;42,236.45
Sep 5, 2022 10:00 AM;Sep 5, 2022 11:00 AM;72,569.49;33,363.50;3,737.25;5,387.75;24,238.50;39,205.99
Sep 5, 2022 11:00 AM;Sep 5, 2022 12:00 PM;73,884.36;38,956.50;3,606.00;6,167.50;29,183.00;34,927.86
Sep 5, 2022 12:00 PM;Sep 5, 2022 1:00 PM;73,263.74;42,125.00;3,593.00;6,984.50;31,547.50;31,138.74
Sep 5, 2022 1:00 PM;Sep 5, 2022 2:00 PM;71,463.82;42,661.50;3,684.25;7,374.50;31,602.75;28,802.32
Sep 5, 2022 2:00 PM;Sep 5, 2022 3:00 PM;69,490.83;41,166.25;3,836.50;7,505.50;29,824.25;28,324.58
Sep 5, 2022 3:00 PM;Sep 5, 2022 4:00 PM;66,340.01;37,565.25;3,930.50;7,600.75;26,034.00;28,774.76
Sep 5, 2022 4:00 PM;Sep 5, 2022 5:00 PM;63,077.48;32,245.25;4,035.00;7,939.00;20,271.25;30,832.23
Sep 5, 2022 5:00 PM;Sep 5, 2022 6:00 PM;61,407.61;25,540.50;4,227.50;8,655.75;12,657.25;35,867.11
Sep 5, 2022 6:00 PM;Sep 5, 2022 7:00 PM;60,091.41;19,161.75;4,430.25;9,729.25;5,002.25;40,929.66
Sep 5, 2022 7:00 PM;Sep 5, 2022 8:00 PM;60,621.27;17,115.25;4,559.25;11,733.50;822.50;43,506.02
Sep 5, 2022 8:00 PM;Sep 5, 2022 9:00 PM;58,980.94;18,785.25;4,707.00;14,071.25;7.00;40,195.69
Sep 5, 2022 9:00 PM;Sep 5, 2022 10:00 PM;57,721.45;20,792.50;4,826.25;15,966.25;0.00;36,928.95
Sep 5, 2022 10:00 PM;Sep 5, 2022 11:00 PM;55,563.95;21,729.50;4,867.50;16,862.00;0.00;33,834.45
Sep 5, 2022 11:00 PM;Sep 6, 2022 12:00 AM;53,776.29;22,006.25;4,874.75;17,131.50;0.00;31,770.04
Sep 6, 2022 12:00 AM;Sep 6, 2022 1:00 AM;52,855.77;21,201.00;5,169.75;16,031.25;0.00;31,654.77
Sep 6, 2022 1:00 AM;Sep 6, 2022 2:00 AM;51,300.09;20,413.50;4,894.50;15,519.00;0.00;30,886.59
Sep 6, 2022 2:00 AM;Sep 6, 2022 3:00 AM;50,554.67;19,904.25;4,889.50;15,014.75;0.00;30,650.42
Sep 6, 2022 3:00 AM;Sep 6, 2022 4:00 AM;51,393.35;19,332.00;4,840.25;14,491.75;0.00;32,061.35
Sep 6, 2022 4:00 AM;Sep 6, 2022 5:00 AM;53,274.64;18,808.50;4,764.25;14,044.25;0.00;34,466.14
Sep 6, 2022 5:00 AM;Sep 6, 2022 6:00 AM;56,487.41;18,432.75;4,708.25;13,724.50;0.00;38,054.66
Sep 6, 2022 6:00 AM;Sep 6, 2022 7:00 AM;62,116.92;18,359.50;4,678.75;13,596.75;84.00;43,757.42
Sep 6, 2022 7:00 AM;Sep 6, 2022 8:00 AM;65,548.62;19,635.50;4,566.50;13,007.50;2,061.50;45,913.12
Sep 6, 2022 8:00 AM;Sep 6, 2022 9:00 AM;68,226.90;23,187.25;4,529.00;11,266.50;7,391.75;45,039.65
Sep 6, 2022 9:00 AM;Sep 6, 2022 10:00 AM;70,634.37;28,044.50;4,492.75;9,142.00;14,409.75;42,589.87
Sep 6, 2022 10:00 AM;Sep 6, 2022 11:00 AM;73,675.07;33,779.00;4,498.00;8,182.25;21,098.75;39,896.07
Sep 6, 2022 11:00 AM;Sep 6, 2022 12:00 PM;73,700.16;38,676.50;4,500.00;8,249.50;25,927.00;35,023.66
Sep 6, 2022 12:00 PM;Sep 6, 2022 1:00 PM;73,047.35;41,445.25;4,413.25;8,554.75;28,477.25;31,602.10
Sep 6, 2022 1:00 PM;Sep 6, 2022 2:00 PM;72,365.72;41,513.25;4,289.75;8,543.25;28,680.25;30,852.47
Sep 6, 2022 2:00 PM;Sep 6, 2022 3:00 PM;68,809.38;39,556.50;4,176.50;8,490.00;26,890.00;29,252.88
Sep 6, 2022 3:00 PM;Sep 6, 2022 4:00 PM;65,471.30;35,521.75;4,086.00;8,189.00;23,246.75;29,949.55
Sep 6, 2022 4:00 PM;Sep 6, 2022 5:00 PM;63,469.55;29,675.00;4,039.75;7,885.00;17,750.25;33,794.55
Sep 6, 2022 5:00 PM;Sep 6, 2022 6:00 PM;60,823.37;22,723.50;4,052.75;7,788.25;10,882.50;38,099.87
Sep 6, 2022 6:00 PM;Sep 6, 2022 7:00 PM;59,609.20;16,411.75;4,038.50;8,059.50;4,313.75;43,197.45
Sep 6, 2022 7:00 PM;Sep 6, 2022 8:00 PM;59,588.75;13,808.50;3,982.25;9,129.00;697.25;45,780.25
Sep 6, 2022 8:00 PM;Sep 6, 2022 9:00 PM;57,929.60;14,300.25;3,897.25;10,398.50;4.50;43,629.35
Sep 6, 2022 9:00 PM;Sep 6, 2022 10:00 PM;55,103.26;14,984.00;3,732.75;11,251.25;0.00;40,119.26
Sep 6, 2022 10:00 PM;Sep 6, 2022 11:00 PM;51,237.26;14,872.25;3,469.00;11,403.25;0.00;36,365.01
Sep 6, 2022 11:00 PM;Sep 7, 2022 12:00 AM;48,881.10;14,312.50;3,175.25;11,137.25;0.00;34,568.60
Sep 7, 2022 12:00 AM;Sep 7, 2022 1:00 AM;46,952.29;13,675.75;2,989.00;10,686.75;0.00;33,276.54
Sep 7, 2022 1:00 AM;Sep 7, 2022 2:00 AM;45,473.01;12,910.75;2,557.50;10,353.25;0.00;32,562.26
Sep 7, 2022 2:00 AM;Sep 7, 2022 3:00 AM;44,478.70;12,198.25;2,228.25;9,970.00;0.00;32,280.45
Sep 7, 2022 3:00 AM;Sep 7, 2022 4:00 AM;43,839.97;11,284.75;2,010.00;9,274.75;0.00;32,555.22
Sep 7, 2022 4:00 AM;Sep 7, 2022 5:00 AM;46,627.65;10,316.75;1,792.75;8,524.00;0.00;36,310.90
Sep 7, 2022 5:00 AM;Sep 7, 2022 6:00 AM;50,900.64;9,489.50;1,531.75;7,957.75;0.00;41,411.14
Sep 7, 2022 6:00 AM;Sep 7, 2022 7:00 AM;54,479.70;9,315.75;1,478.50;7,772.75;64.50;45,163.95
Sep 7, 2022 7:00 AM;Sep 7, 2022 8:00 AM;57,749.90;10,714.50;1,631.75;7,626.50;1,456.25;47,035.40
Sep 7, 2022 8:00 AM;Sep 7, 2022 9:00 AM;60,516.47;13,392.00;1,795.75;6,375.25;5,221.00;47,124.47
Sep 7, 2022 9:00 AM;Sep 7, 2022 10:00 AM;63,316.06;17,208.00;1,831.75;4,947.25;10,429.00;46,108.06
Sep 7, 2022 10:00 AM;Sep 7, 2022 11:00 AM;65,762.28;21,520.25;1,632.25;4,250.00;15,638.00;44,242.03
Sep 7, 2022 11:00 AM;Sep 7, 2022 12:00 PM;66,400.77;25,451.00;1,538.75;3,935.00;19,977.25;40,949.77
Sep 7, 2022 12:00 PM;Sep 7, 2022 1:00 PM;66,030.68;27,731.00;1,565.50;3,613.75;22,551.75;38,299.68
Sep 7, 2022 1:00 PM;Sep 7, 2022 2:00 PM;64,063.13;28,110.25;1,546.50;3,453.75;23,110.00;35,952.88
Sep 7, 2022 2:00 PM;Sep 7, 2022 3:00 PM;61,786.11;26,996.25;1,468.50;3,391.75;22,136.00;34,789.86
Sep 7, 2022 3:00 PM;Sep 7, 2022 4:00 PM;58,254.97;24,001.00;1,374.25;3,162.50;19,464.25;34,253.97
Sep 7, 2022 4:00 PM;Sep 7, 2022 5:00 PM;54,597.84;19,327.25;1,265.75;2,832.50;15,229.00;35,270.59
Sep 7, 2022 5:00 PM;Sep 7, 2022 6:00 PM;51,176.38;13,145.25;1,191.00;2,437.25;9,517.00;38,031.13
Sep 7, 2022 6:00 PM;Sep 7, 2022 7:00 PM;49,310.44;7,218.25;1,169.50;2,245.25;3,803.50;42,092.19
Sep 7, 2022 7:00 PM;Sep 7, 2022 8:00 PM;48,707.46;4,294.75;1,219.00;2,454.00;621.75;44,412.71
Sep 7, 2022 8:00 PM;Sep 7, 2022 9:00 PM;47,532.11;3,873.50;1,286.75;2,586.50;0.25;43,658.61
Sep 7, 2022 9:00 PM;Sep 7, 2022 10:00 PM;46,434.44;4,054.50;1,366.50;2,688.00;0.00;42,379.94
Sep 7, 2022 10:00 PM;Sep 7, 2022 11:00 PM;45,194.77;4,276.00;1,461.75;2,814.25;0.00;40,918.77
Sep 7, 2022 11:00 PM;Sep 8, 2022 12:00 AM;41,932.01;4,500.75;1,537.00;2,963.75;0.00;37,431.26
Sep 8, 2022 12:00 AM;Sep 8, 2022 1:00 AM;40,029.25;5,471.00;1,439.00;4,032.00;0.00;34,558.25
Sep 8, 2022 1:00 AM;Sep 8, 2022 2:00 AM;39,115.78;5,575.50;1,511.00;4,064.50;0.00;33,540.28
Sep 8, 2022 2:00 AM;Sep 8, 2022 3:00 AM;39,176.00;5,800.50;1,607.00;4,193.50;0.00;33,375.50
Sep 8, 2022 3:00 AM;Sep 8, 2022 4:00 AM;40,171.49;6,123.25;1,719.50;4,403.75;0.00;34,048.24
Sep 8, 2022 4:00 AM;Sep 8, 2022 5:00 AM;43,299.29;6,600.00;1,857.25;4,742.75;0.00;36,699.29
Sep 8, 2022 5:00 AM;Sep 8, 2022 6:00 AM;48,128.78;7,290.00;2,058.50;5,231.50;0.00;40,838.78
Sep 8, 2022 6:00 AM;Sep 8, 2022 7:00 AM;53,773.81;8,399.75;2,374.00;5,978.75;47.00;45,374.06
Sep 8, 2022 7:00 AM;Sep 8, 2022 8:00 AM;57,255.27;10,385.75;2,760.75;6,766.50;858.50;46,869.52
Sep 8, 2022 8:00 AM;Sep 8, 2022 9:00 AM;59,582.69;13,261.75;3,081.50;7,346.75;2,833.50;46,320.94
Sep 8, 2022 9:00 AM;Sep 8, 2022 10:00 AM;61,439.70;16,146.00;3,281.25;7,516.25;5,348.50;45,293.70
Sep 8, 2022 10:00 AM;Sep 8, 2022 11:00 AM;62,676.67;19,061.50;3,361.50;7,932.25;7,767.75;43,615.17
Sep 8, 2022 11:00 AM;Sep 8, 2022 12:00 PM;64,223.96;21,905.25;3,414.75;8,454.00;10,036.50;42,318.71
Sep 8, 2022 12:00 PM;Sep 8, 2022 1:00 PM;64,461.00;24,216.75;3,442.75;8,940.00;11,834.00;40,244.25
Sep 8, 2022 1:00 PM;Sep 8, 2022 2:00 PM;64,544.68;25,860.00;3,444.75;9,455.50;12,959.75;38,684.68
Sep 8, 2022 2:00 PM;Sep 8, 2022 3:00 PM;64,084.69;26,853.25;3,410.00;10,094.75;13,348.50;37,231.44
Sep 8, 2022 3:00 PM;Sep 8, 2022 4:00 PM;63,683.27;26,527.25;3,304.75;10,406.75;12,815.75;37,156.02
Sep 8, 2022 4:00 PM;Sep 8, 2022 5:00 PM;61,515.83;24,557.25;3,145.25;10,635.25;10,776.75;36,958.58
Sep 8, 2022 5:00 PM;Sep 8, 2022 6:00 PM;58,140.89;20,658.25;2,971.75;10,636.50;7,050.00;37,482.64
Sep 8, 2022 6:00 PM;Sep 8, 2022 7:00 PM;56,281.06;16,114.00;2,798.00;10,346.25;2,969.75;40,167.06
Sep 8, 2022 7:00 PM;Sep 8, 2022 8:00 PM;55,556.95;13,276.75;2,701.00;10,048.00;527.75;42,280.20
Sep 8, 2022 8:00 PM;Sep 8, 2022 9:00 PM;54,580.83;12,673.75;2,649.00;10,024.75;0.00;41,907.08
Sep 8, 2022 9:00 PM;Sep 8, 2022 10:00 PM;51,841.01;12,678.25;2,566.75;10,111.50;0.00;39,162.76
Sep 8, 2022 10:00 PM;Sep 8, 2022 11:00 PM;48,388.94;12,574.25;2,445.25;10,129.00;0.00;35,814.69
Sep 8, 2022 11:00 PM;Sep 9, 2022 12:00 AM;43,054.42;12,490.75;2,339.75;10,151.00;0.00;30,563.67
Sep 9, 2022 12:00 AM;Sep 9, 2022 1:00 AM;42,207.00;10,440.75;1,622.50;8,818.25;0.00;31,766.25
Sep 9, 2022 1:00 AM;Sep 9, 2022 2:00 AM;41,793.57;10,454.75;1,620.75;8,834.00;0.00;31,338.82
Sep 9, 2022 2:00 AM;Sep 9, 2022 3:00 AM;41,431.36;10,375.25;1,489.25;8,886.00;0.00;31,056.11
Sep 9, 2022 3:00 AM;Sep 9, 2022 4:00 AM;41,851.18;10,239.75;1,376.75;8,863.00;0.00;31,611.43
Sep 9, 2022 4:00 AM;Sep 9, 2022 5:00 AM;43,793.76;10,126.50;1,290.75;8,835.75;0.00;33,667.26
Sep 9, 2022 5:00 AM;Sep 9, 2022 6:00 AM;47,447.66;10,048.75;1,242.50;8,806.25;0.00;37,398.91
Sep 9, 2022 6:00 AM;Sep 9, 2022 7:00 AM;52,188.75;10,208.25;1,303.50;8,868.50;36.25;41,980.50
Sep 9, 2022 7:00 AM;Sep 9, 2022 8:00 AM;57,050.08;11,961.00;1,420.00;8,658.50;1,882.50;45,089.08
Sep 9, 2022 8:00 AM;Sep 9, 2022 9:00 AM;61,252.34;16,403.75;1,541.50;7,848.75;7,013.50;44,848.59
Sep 9, 2022 9:00 AM;Sep 9, 2022 10:00 AM;64,658.18;22,241.50;1,626.75;7,057.50;13,557.25;42,416.68
Sep 9, 2022 10:00 AM;Sep 9, 2022 11:00 AM;66,609.19;27,635.50;1,594.50;7,012.25;19,028.75;38,973.69
Sep 9, 2022 11:00 AM;Sep 9, 2022 12:00 PM;67,727.81;31,201.00;1,490.25;7,203.25;22,507.50;36,526.81
Sep 9, 2022 12:00 PM;Sep 9, 2022 1:00 PM;67,004.69;32,705.50;1,320.25;7,468.75;23,916.50;34,299.19
Sep 9, 2022 1:00 PM;Sep 9, 2022 2:00 PM;64,776.50;32,425.50;1,076.50;7,757.75;23,591.25;32,351.00
Sep 9, 2022 2:00 PM;Sep 9, 2022 3:00 PM;61,420.75;30,664.00;845.25;7,968.50;21,850.25;30,756.75
Sep 9, 2022 3:00 PM;Sep 9, 2022 4:00 PM;58,074.65;27,313.50;666.25;7,962.75;18,684.50;30,761.15
Sep 9, 2022 4:00 PM;Sep 9, 2022 5:00 PM;55,464.33;22,534.50;545.00;7,831.75;14,157.75;32,929.83
Sep 9, 2022 5:00 PM;Sep 9, 2022 6:00 PM;53,193.83;16,412.75;521.25;7,311.25;8,580.25;36,781.08
Sep 9, 2022 6:00 PM;Sep 9, 2022 7:00 PM;52,403.99;10,482.00;603.25;6,577.75;3,301.00;41,921.99
