Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Sep 8, 2022 4:00 AM;Sep 8, 2022 5:00 AM;44,021.25;48,698.50;4,677.25;35,453.00
Sep 8, 2022 5:00 AM;Sep 8, 2022 6:00 AM;47,639.50;50,826.25;3,186.75;38,477.50
Sep 8, 2022 6:00 AM;Sep 8, 2022 7:00 AM;54,476.00;55,184.50;708.50;43,402.75
Sep 8, 2022 7:00 AM;Sep 8, 2022 8:00 AM;59,409.75;60,171.50;761.75;45,773.50
Sep 8, 2022 8:00 AM;Sep 8, 2022 9:00 AM;62,373.75;62,503.75;130.00;46,536.00
Sep 8, 2022 9:00 AM;Sep 8, 2022 10:00 AM;63,639.50;63,947.75;308.25;45,393.75
Sep 8, 2022 10:00 AM;Sep 8, 2022 11:00 AM;64,596.25;64,935.00;338.75;43,243.50
Sep 8, 2022 11:00 AM;Sep 8, 2022 12:00 PM;66,091.50;67,516.50;1,425.00;41,923.50
Sep 8, 2022 12:00 PM;Sep 8, 2022 1:00 PM;64,883.50;65,688.00;804.50;38,732.75
Sep 8, 2022 1:00 PM;Sep 8, 2022 2:00 PM;63,806.00;65,980.00;2,174.00;35,640.50
Sep 8, 2022 2:00 PM;Sep 8, 2022 3:00 PM;63,183.75;66,344.00;3,160.25;33,782.25
Sep 8, 2022 3:00 PM;Sep 8, 2022 4:00 PM;62,133.00;65,315.00;3,182.00;32,875.00
Sep 8, 2022 4:00 PM;Sep 8, 2022 5:00 PM;60,761.25;63,562.00;2,800.75;33,533.50
Sep 8, 2022 5:00 PM;Sep 8, 2022 6:00 PM;60,685.75;61,219.25;533.50;38,947.25
Sep 8, 2022 6:00 PM;Sep 8, 2022 7:00 PM;59,698.00;59,828.75;130.75;44,771.00
Sep 8, 2022 7:00 PM;Sep 8, 2022 8:00 PM;59,054.25;59,059.50;5.25;48,598.75
Sep 8, 2022 8:00 PM;Sep 8, 2022 9:00 PM;58,219.00;58,225.25;6.25;48,098.75
Sep 8, 2022 9:00 PM;Sep 8, 2022 10:00 PM;54,895.00;55,129.75;234.75;44,610.00
Sep 8, 2022 10:00 PM;Sep 8, 2022 11:00 PM;51,006.50;51,181.75;175.25;40,740.25
Sep 8, 2022 11:00 PM;Sep 9, 2022 12:00 AM;47,005.75;47,110.50;104.75;36,563.00
Sep 9, 2022 12:00 AM;Sep 9, 2022 1:00 AM;44,906.00;45,594.00;688.00;34,649.25
Sep 9, 2022 1:00 AM;Sep 9, 2022 2:00 AM;43,755.25;46,990.50;3,235.25;33,290.00
Sep 9, 2022 2:00 AM;Sep 9, 2022 3:00 AM;42,854.00;47,347.50;4,493.50;32,535.75
Sep 9, 2022 3:00 AM;Sep 9, 2022 4:00 AM;41,967.00;46,872.50;4,905.50;31,731.75
Sep 9, 2022 4:00 AM;Sep 9, 2022 5:00 AM;42,742.00;46,938.25;4,196.25;32,724.25
Sep 9, 2022 5:00 AM;Sep 9, 2022 6:00 AM;45,967.50;47,572.50;1,605.00;35,899.50
Sep 9, 2022 6:00 AM;Sep 9, 2022 7:00 AM;52,702.00;53,030.75;328.75;42,559.50
Sep 9, 2022 7:00 AM;Sep 9, 2022 8:00 AM;57,039.25;57,048.00;8.75;45,817.75
Sep 9, 2022 8:00 AM;Sep 9, 2022 9:00 AM;59,925.25;59,929.75;4.50;45,998.50
Sep 9, 2022 9:00 AM;Sep 9, 2022 10:00 AM;60,816.25;60,829.25;13.00;42,929.25
Sep 9, 2022 10:00 AM;Sep 9, 2022 11:00 AM;61,947.75;61,960.25;12.50;37,755.25
Sep 9, 2022 11:00 AM;Sep 9, 2022 12:00 PM;62,789.25;62,987.75;198.50;33,329.75
Sep 9, 2022 12:00 PM;Sep 9, 2022 1:00 PM;62,441.25;63,153.25;712.00;30,219.50
Sep 9, 2022 1:00 PM;Sep 9, 2022 2:00 PM;60,682.75;62,176.00;1,493.25;28,689.25
Sep 9, 2022 2:00 PM;Sep 9, 2022 3:00 PM;59,331.75;61,912.75;2,581.00;28,370.25
Sep 9, 2022 3:00 PM;Sep 9, 2022 4:00 PM;58,380.75;60,606.25;2,225.50;30,367.00
Sep 9, 2022 4:00 PM;Sep 9, 2022 5:00 PM;57,748.50;59,052.00;1,303.50;35,507.50
Sep 9, 2022 5:00 PM;Sep 9, 2022 6:00 PM;57,585.50;57,833.50;248.00;41,085.50
Sep 9, 2022 6:00 PM;Sep 9, 2022 7:00 PM;57,004.00;57,196.00;192.00;44,832.00
Sep 9, 2022 7:00 PM;Sep 9, 2022 8:00 PM;55,978.00;56,154.25;176.25;46,365.25
Sep 9, 2022 8:00 PM;Sep 9, 2022 9:00 PM;55,093.00;55,121.50;28.50;45,639.00
Sep 9, 2022 9:00 PM;Sep 9, 2022 10:00 PM;51,676.50;52,089.50;413.00;41,468.00
Sep 9, 2022 10:00 PM;Sep 9, 2022 11:00 PM;47,938.25;48,213.00;274.75;37,479.00
Sep 9, 2022 11:00 PM;Sep 10, 2022 12:00 AM;44,511.25;45,309.25;798.00;33,715.00
Sep 10, 2022 12:00 AM;Sep 10, 2022 1:00 AM;42,221.00;43,416.50;1,195.50;32,207.75
Sep 10, 2022 1:00 AM;Sep 10, 2022 2:00 AM;40,715.00;41,889.75;1,174.75;32,122.25
Sep 10, 2022 2:00 AM;Sep 10, 2022 3:00 AM;39,476.75;41,494.50;2,017.75;31,021.00
Sep 10, 2022 3:00 AM;Sep 10, 2022 4:00 AM;38,918.25;41,150.25;2,232.00;31,027.50
Sep 10, 2022 4:00 AM;Sep 10, 2022 5:00 AM;39,100.75;41,267.50;2,166.75;31,735.75
Sep 10, 2022 5:00 AM;Sep 10, 2022 6:00 AM;39,735.75;41,650.00;1,914.25;32,735.75
Sep 10, 2022 6:00 AM;Sep 10, 2022 7:00 AM;41,376.50;42,397.50;1,021.00;34,501.25
Sep 10, 2022 7:00 AM;Sep 10, 2022 8:00 AM;43,425.75;44,202.75;777.00;35,609.75
Sep 10, 2022 8:00 AM;Sep 10, 2022 9:00 AM;46,711.50;47,080.75;369.25;36,420.75
Sep 10, 2022 9:00 AM;Sep 10, 2022 10:00 AM;49,282.25;49,592.50;310.25;35,145.75
Sep 10, 2022 10:00 AM;Sep 10, 2022 11:00 AM;51,085.25;51,865.25;780.00;33,051.75
Sep 10, 2022 11:00 AM;Sep 10, 2022 12:00 PM;51,935.00;52,177.75;242.75;31,219.50
Sep 10, 2022 12:00 PM;Sep 10, 2022 1:00 PM;51,491.50;52,450.00;958.50;28,086.25
Sep 10, 2022 1:00 PM;Sep 10, 2022 2:00 PM;50,393.00;53,360.50;2,967.50;26,138.50
Sep 10, 2022 2:00 PM;Sep 10, 2022 3:00 PM;48,992.75;51,732.50;2,739.75;26,238.50
Sep 10, 2022 3:00 PM;Sep 10, 2022 4:00 PM;47,906.25;49,781.25;1,875.00;27,684.25
Sep 10, 2022 4:00 PM;Sep 10, 2022 5:00 PM;47,416.00;48,101.00;685.00;30,790.00
Sep 10, 2022 5:00 PM;Sep 10, 2022 6:00 PM;48,196.00;48,471.75;275.75;35,582.75
Sep 10, 2022 6:00 PM;Sep 10, 2022 7:00 PM;48,735.50;48,782.50;47.00;40,027.75
Sep 10, 2022 7:00 PM;Sep 10, 2022 8:00 PM;48,309.75;48,345.00;35.25;41,357.00
Sep 10, 2022 8:00 PM;Sep 10, 2022 9:00 PM;47,710.00;47,753.00;43.00;41,342.00
Sep 10, 2022 9:00 PM;Sep 10, 2022 10:00 PM;44,693.00;44,946.25;253.25;38,095.25
Sep 10, 2022 10:00 PM;Sep 10, 2022 11:00 PM;42,365.00;42,859.00;494.00;35,724.25
Sep 10, 2022 11:00 PM;Sep 11, 2022 12:00 AM;39,970.75;40,872.75;902.00;33,902.75
Sep 11, 2022 12:00 AM;Sep 11, 2022 1:00 AM;37,759.75;38,471.50;711.75;32,115.75
Sep 11, 2022 1:00 AM;Sep 11, 2022 2:00 AM;36,071.50;36,666.25;594.75;30,813.00
Sep 11, 2022 2:00 AM;Sep 11, 2022 3:00 AM;34,902.25;35,663.00;760.75;29,879.00
Sep 11, 2022 3:00 AM;Sep 11, 2022 4:00 AM;34,900.00;36,366.75;1,466.75;30,443.50
Sep 11, 2022 4:00 AM;Sep 11, 2022 5:00 AM;34,602.75;35,854.25;1,251.50;30,513.50
Sep 11, 2022 5:00 AM;Sep 11, 2022 6:00 AM;35,116.50;36,078.50;962.00;31,100.50
Sep 11, 2022 6:00 AM;Sep 11, 2022 7:00 AM;35,986.75;36,778.25;791.50;32,069.50
Sep 11, 2022 7:00 AM;Sep 11, 2022 8:00 AM;37,524.75;38,103.50;578.75;33,238.25
Sep 11, 2022 8:00 AM;Sep 11, 2022 9:00 AM;40,404.75;40,723.25;318.50;34,432.00
Sep 11, 2022 9:00 AM;Sep 11, 2022 10:00 AM;43,494.25;43,771.75;277.50;34,900.00
Sep 11, 2022 10:00 AM;Sep 11, 2022 11:00 AM;45,708.50;46,104.00;395.50;33,935.25
Sep 11, 2022 11:00 AM;Sep 11, 2022 12:00 PM;47,606.00;48,291.25;685.25;32,044.00
Sep 11, 2022 12:00 PM;Sep 11, 2022 1:00 PM;47,487.50;48,896.50;1,409.00;28,038.00
Sep 11, 2022 1:00 PM;Sep 11, 2022 2:00 PM;45,813.50;50,108.50;4,295.00;23,785.25
Sep 11, 2022 2:00 PM;Sep 11, 2022 3:00 PM;44,531.25;50,023.25;5,492.00;21,455.00
Sep 11, 2022 3:00 PM;Sep 11, 2022 4:00 PM;43,800.25;48,800.25;5,000.00;22,158.50
Sep 11, 2022 4:00 PM;Sep 11, 2022 5:00 PM;43,613.50;46,739.75;3,126.25;25,863.00
Sep 11, 2022 5:00 PM;Sep 11, 2022 6:00 PM;44,391.25;45,171.75;780.50;32,533.50
Sep 11, 2022 6:00 PM;Sep 11, 2022 7:00 PM;46,002.25;46,330.50;328.25;40,463.25
Sep 11, 2022 7:00 PM;Sep 11, 2022 8:00 PM;46,614.00;46,628.00;14.00;44,973.50
Sep 11, 2022 8:00 PM;Sep 11, 2022 9:00 PM;47,120.50;47,132.75;12.25;46,006.75
Sep 11, 2022 9:00 PM;Sep 11, 2022 10:00 PM;45,207.25;45,285.75;78.50;44,086.25
Sep 11, 2022 10:00 PM;Sep 11, 2022 11:00 PM;43,471.25;43,542.00;70.75;42,301.75
Sep 11, 2022 11:00 PM;Sep 12, 2022 12:00 AM;40,846.75;41,014.00;167.25;39,582.75
Sep 12, 2022 12:00 AM;Sep 12, 2022 1:00 AM;38,542.50;39,162.25;619.75;37,277.25
Sep 12, 2022 1:00 AM;Sep 12, 2022 2:00 AM;37,681.25;40,263.25;2,582.00;36,421.25
Sep 12, 2022 2:00 AM;Sep 12, 2022 3:00 AM;36,924.00;39,992.75;3,068.75;35,546.00
Sep 12, 2022 3:00 AM;Sep 12, 2022 4:00 AM;37,214.00;40,777.50;3,563.50;35,577.00
Sep 12, 2022 4:00 AM;Sep 12, 2022 5:00 AM;38,286.25;40,543.75;2,257.50;36,275.50
Sep 12, 2022 5:00 AM;Sep 12, 2022 6:00 AM;42,316.50;42,660.25;343.75;40,065.75
Sep 12, 2022 6:00 AM;Sep 12, 2022 7:00 AM;50,215.25;50,335.75;120.50;47,620.25
Sep 12, 2022 7:00 AM;Sep 12, 2022 8:00 AM;54,894.25;54,906.25;12.00;50,110.50
Sep 12, 2022 8:00 AM;Sep 12, 2022 9:00 AM;57,787.50;57,806.75;19.25;47,156.25
Sep 12, 2022 9:00 AM;Sep 12, 2022 10:00 AM;59,122.00;59,131.75;9.75;41,687.50
Sep 12, 2022 10:00 AM;Sep 12, 2022 11:00 AM;59,853.75;59,956.50;102.75;35,702.75
Sep 12, 2022 11:00 AM;Sep 12, 2022 12:00 PM;60,545.25;61,165.75;620.50;30,836.75
Sep 12, 2022 12:00 PM;Sep 12, 2022 1:00 PM;60,300.50;61,481.75;1,181.25;27,727.50
Sep 12, 2022 1:00 PM;Sep 12, 2022 2:00 PM;59,856.50;62,253.75;2,397.25;26,315.50
Sep 12, 2022 2:00 PM;Sep 12, 2022 3:00 PM;58,321.00;60,295.00;1,974.00;26,596.50
Sep 12, 2022 3:00 PM;Sep 12, 2022 4:00 PM;57,137.50;57,563.75;426.25;29,941.75
Sep 12, 2022 4:00 PM;Sep 12, 2022 5:00 PM;55,866.75;56,054.00;187.25;34,979.75
Sep 12, 2022 5:00 PM;Sep 12, 2022 6:00 PM;56,449.25;56,513.25;64.00;42,551.00
Sep 12, 2022 6:00 PM;Sep 12, 2022 7:00 PM;56,590.25;56,608.50;18.25;48,737.00
Sep 12, 2022 7:00 PM;Sep 12, 2022 8:00 PM;57,405.75;57,410.75;5.00;51,811.25
Sep 12, 2022 8:00 PM;Sep 12, 2022 9:00 PM;57,239.50;57,258.50;19.00;49,442.50
Sep 12, 2022 9:00 PM;Sep 12, 2022 10:00 PM;53,775.50;54,566.50;791.00;42,128.75
Sep 12, 2022 10:00 PM;Sep 12, 2022 11:00 PM;49,851.50;50,600.50;749.00;35,456.00
Sep 12, 2022 11:00 PM;Sep 13, 2022 12:00 AM;46,323.75;46,892.25;568.50;29,749.25
Sep 13, 2022 12:00 AM;Sep 13, 2022 1:00 AM;44,080.50;47,227.50;3,147.00;26,216.50
Sep 13, 2022 1:00 AM;Sep 13, 2022 2:00 AM;43,332.00;47,441.75;4,109.75;25,198.00
Sep 13, 2022 2:00 AM;Sep 13, 2022 3:00 AM;42,943.00;47,456.25;4,513.25;25,250.00
Sep 13, 2022 3:00 AM;Sep 13, 2022 4:00 AM;43,132.25;47,236.25;4,104.00;25,863.50
Sep 13, 2022 4:00 AM;Sep 13, 2022 5:00 AM;43,504.75;47,527.50;4,022.75;27,618.25
Sep 13, 2022 5:00 AM;Sep 13, 2022 6:00 AM;46,688.00;48,182.50;1,494.50;32,147.00
Sep 13, 2022 6:00 AM;Sep 13, 2022 7:00 AM;53,982.75;54,002.75;20.00;39,917.75
Sep 13, 2022 7:00 AM;Sep 13, 2022 8:00 AM;58,331.25;58,346.75;15.50;43,879.50
Sep 13, 2022 8:00 AM;Sep 13, 2022 9:00 AM;60,618.75;60,624.00;5.25;44,101.50
Sep 13, 2022 9:00 AM;Sep 13, 2022 10:00 AM;61,177.50;61,185.25;7.75;41,115.75
Sep 13, 2022 10:00 AM;Sep 13, 2022 11:00 AM;62,638.75;62,943.00;304.25;37,513.25
Sep 13, 2022 11:00 AM;Sep 13, 2022 12:00 PM;63,571.00;63,993.00;422.00;32,831.00
Sep 13, 2022 12:00 PM;Sep 13, 2022 1:00 PM;63,547.50;66,595.75;3,048.25;30,408.25
Sep 13, 2022 1:00 PM;Sep 13, 2022 2:00 PM;62,134.75;65,868.50;3,733.75;28,175.25
Sep 13, 2022 2:00 PM;Sep 13, 2022 3:00 PM;61,637.25;64,320.25;2,683.00;28,397.50
Sep 13, 2022 3:00 PM;Sep 13, 2022 4:00 PM;60,637.75;63,453.25;2,815.50;30,251.50
Sep 13, 2022 4:00 PM;Sep 13, 2022 5:00 PM;59,919.25;61,005.25;1,086.00;34,285.00
Sep 13, 2022 5:00 PM;Sep 13, 2022 6:00 PM;59,598.75;59,714.50;115.75;39,565.00
Sep 13, 2022 6:00 PM;Sep 13, 2022 7:00 PM;59,389.75;59,395.25;5.50;45,101.25
Sep 13, 2022 7:00 PM;Sep 13, 2022 8:00 PM;59,733.25;59,736.00;2.75;48,146.00
Sep 13, 2022 8:00 PM;Sep 13, 2022 9:00 PM;58,815.00;58,888.25;73.25;47,812.75
Sep 13, 2022 9:00 PM;Sep 13, 2022 10:00 PM;54,489.25;54,650.75;161.50;43,128.50
Sep 13, 2022 10:00 PM;Sep 13, 2022 11:00 PM;50,349.25;50,530.75;181.50;39,309.00
Sep 13, 2022 11:00 PM;Sep 14, 2022 12:00 AM;46,869.00;48,227.50;1,358.50;36,310.50
Sep 14, 2022 12:00 AM;Sep 14, 2022 1:00 AM;44,581.50;46,140.00;1,558.50;34,897.25
Sep 14, 2022 1:00 AM;Sep 14, 2022 2:00 AM;42,728.25;45,499.25;2,771.00;33,886.00
Sep 14, 2022 2:00 AM;Sep 14, 2022 3:00 AM;41,961.25;45,418.00;3,456.75;33,493.25
Sep 14, 2022 3:00 AM;Sep 14, 2022 4:00 AM;42,102.00;45,702.25;3,600.25;34,061.00
Sep 14, 2022 4:00 AM;Sep 14, 2022 5:00 AM;42,888.00;46,491.50;3,603.50;35,366.75
Sep 14, 2022 5:00 AM;Sep 14, 2022 6:00 AM;46,432.50;47,666.75;1,234.25;39,262.25
Sep 14, 2022 6:00 AM;Sep 14, 2022 7:00 AM;53,813.75;53,976.50;162.75;46,689.25
Sep 14, 2022 7:00 AM;Sep 14, 2022 8:00 AM;58,618.50;58,623.50;5.00;51,814.25
Sep 14, 2022 8:00 AM;Sep 14, 2022 9:00 AM;61,187.75;61,191.00;3.25;52,941.50
Sep 14, 2022 9:00 AM;Sep 14, 2022 10:00 AM;61,534.50;61,541.00;6.50;51,100.50
Sep 14, 2022 10:00 AM;Sep 14, 2022 11:00 AM;63,214.50;63,222.75;8.25;49,216.25
Sep 14, 2022 11:00 AM;Sep 14, 2022 12:00 PM;64,257.75;64,283.75;26.00;47,036.50
Sep 14, 2022 12:00 PM;Sep 14, 2022 1:00 PM;63,718.00;63,728.25;10.25;44,733.50
Sep 14, 2022 1:00 PM;Sep 14, 2022 2:00 PM;62,520.00;62,532.75;12.75;43,921.00
Sep 14, 2022 2:00 PM;Sep 14, 2022 3:00 PM;61,501.00;61,505.25;4.25;45,379.50
Sep 14, 2022 3:00 PM;Sep 14, 2022 4:00 PM;59,973.25;59,979.00;5.75;46,364.50
Sep 14, 2022 4:00 PM;Sep 14, 2022 5:00 PM;58,934.75;59,304.00;369.25;46,267.50
Sep 14, 2022 5:00 PM;Sep 14, 2022 6:00 PM;59,403.00;59,773.75;370.75;48,134.75
Sep 14, 2022 6:00 PM;Sep 14, 2022 7:00 PM;58,528.50;58,592.00;63.50;48,827.75
Sep 14, 2022 7:00 PM;Sep 14, 2022 8:00 PM;58,605.50;58,620.00;14.50;49,816.25
Sep 14, 2022 8:00 PM;Sep 14, 2022 9:00 PM;57,354.00;57,390.75;36.75;48,674.75
Sep 14, 2022 9:00 PM;Sep 14, 2022 10:00 PM;53,385.00;53,525.00;140.00;44,802.00
Sep 14, 2022 10:00 PM;Sep 14, 2022 11:00 PM;49,472.75;49,776.75;304.00;40,402.75
Sep 14, 2022 11:00 PM;Sep 15, 2022 12:00 AM;46,247.00;46,772.00;525.00;35,085.75
Sep 15, 2022 12:00 AM;Sep 15, 2022 1:00 AM;44,060.50;45,337.25;1,276.75;31,022.50
Sep 15, 2022 1:00 AM;Sep 15, 2022 2:00 AM;42,697.25;45,828.25;3,131.00;28,662.25
Sep 15, 2022 2:00 AM;Sep 15, 2022 3:00 AM;42,232.50;46,151.75;3,919.25;27,461.25
Sep 15, 2022 3:00 AM;Sep 15, 2022 4:00 AM;42,462.50;47,725.00;5,262.50;26,759.25
Sep 15, 2022 4:00 AM;Sep 15, 2022 5:00 AM;43,513.25;48,928.75;5,415.50;26,486.75
Sep 15, 2022 5:00 AM;Sep 15, 2022 6:00 AM;47,311.50;51,364.25;4,052.75;29,747.75
Sep 15, 2022 6:00 AM;Sep 15, 2022 7:00 AM;54,692.25;55,543.25;851.00;37,528.50
Sep 15, 2022 7:00 AM;Sep 15, 2022 8:00 AM;59,053.00;59,058.25;5.25;41,870.25
Sep 15, 2022 8:00 AM;Sep 15, 2022 9:00 AM;61,996.75;61,999.25;2.50;43,711.50
Sep 15, 2022 9:00 AM;Sep 15, 2022 10:00 AM;62,510.00;62,514.75;4.75;40,762.75
Sep 15, 2022 10:00 AM;Sep 15, 2022 11:00 AM;63,458.00;63,591.75;133.75;36,585.75
Sep 15, 2022 11:00 AM;Sep 15, 2022 12:00 PM;65,239.50;65,996.75;757.25;34,268.50
Sep 15, 2022 12:00 PM;Sep 15, 2022 1:00 PM;65,176.00;65,979.50;803.50;31,846.75
Sep 15, 2022 1:00 PM;Sep 15, 2022 2:00 PM;64,185.00;67,343.50;3,158.50;29,866.75
Sep 15, 2022 2:00 PM;Sep 15, 2022 3:00 PM;62,730.75;66,621.00;3,890.25;29,736.25
Sep 15, 2022 3:00 PM;Sep 15, 2022 4:00 PM;61,672.00;65,548.75;3,876.75;29,312.50
Sep 15, 2022 4:00 PM;Sep 15, 2022 5:00 PM;61,047.25;63,555.00;2,507.75;31,624.75
Sep 15, 2022 5:00 PM;Sep 15, 2022 6:00 PM;60,195.75;60,789.25;593.50;34,573.75
Sep 15, 2022 6:00 PM;Sep 15, 2022 7:00 PM;59,353.50;59,361.25;7.75;39,649.75
Sep 15, 2022 7:00 PM;Sep 15, 2022 8:00 PM;59,535.50;59,541.50;6.00;42,002.75
Sep 15, 2022 8:00 PM;Sep 15, 2022 9:00 PM;58,867.50;59,021.25;153.75;40,913.75
Sep 15, 2022 9:00 PM;Sep 15, 2022 10:00 PM;55,073.75;55,884.75;811.00;36,197.75
Sep 15, 2022 10:00 PM;Sep 15, 2022 11:00 PM;51,284.50;51,489.00;204.50;32,305.50
Sep 15, 2022 11:00 PM;Sep 16, 2022 12:00 AM;47,781.25;48,694.75;913.50;27,980.25
Sep 16, 2022 12:00 AM;Sep 16, 2022 1:00 AM;45,496.00;48,999.75;3,503.75;24,614.00
Sep 16, 2022 1:00 AM;Sep 16, 2022 2:00 AM;44,600.50;48,604.50;4,004.00;23,636.50
Sep 16, 2022 2:00 AM;Sep 16, 2022 3:00 AM;43,648.25;48,193.50;4,545.25;22,561.75
Sep 16, 2022 3:00 AM;Sep 16, 2022 4:00 AM;43,917.50;48,556.00;4,638.50;22,440.00
Sep 16, 2022 4:00 AM;Sep 16, 2022 5:00 AM;44,902.25;48,796.00;3,893.75;22,834.25
Sep 16, 2022 5:00 AM;Sep 16, 2022 6:00 AM;48,113.25;50,545.25;2,432.00;25,147.00
Sep 16, 2022 6:00 AM;Sep 16, 2022 7:00 AM;54,970.25;55,093.25;123.00;31,877.75
Sep 16, 2022 7:00 AM;Sep 16, 2022 8:00 AM;59,640.75;59,646.25;5.50;36,266.50
Sep 16, 2022 8:00 AM;Sep 16, 2022 9:00 AM;62,253.00;62,257.25;4.25;35,241.00
Sep 16, 2022 9:00 AM;Sep 16, 2022 10:00 AM;63,115.00;63,282.50;167.50;30,622.25
Sep 16, 2022 10:00 AM;Sep 16, 2022 11:00 AM;64,399.00;64,506.75;107.75;26,653.75
Sep 16, 2022 11:00 AM;Sep 16, 2022 12:00 PM;65,546.25;66,388.75;842.50;23,919.00
Sep 16, 2022 12:00 PM;Sep 16, 2022 1:00 PM;65,158.25;68,486.75;3,328.50;21,497.75
Sep 16, 2022 1:00 PM;Sep 16, 2022 2:00 PM;63,598.75;67,893.75;4,295.00;19,600.00
Sep 16, 2022 2:00 PM;Sep 16, 2022 3:00 PM;61,756.25;67,353.75;5,597.50;18,040.00
Sep 16, 2022 3:00 PM;Sep 16, 2022 4:00 PM;61,080.50;66,767.25;5,686.75;17,067.75
Sep 16, 2022 4:00 PM;Sep 16, 2022 5:00 PM;60,082.00;65,151.75;5,069.75;17,595.50
Sep 16, 2022 5:00 PM;Sep 16, 2022 6:00 PM;59,979.75;61,916.00;1,936.25;21,671.75
Sep 16, 2022 6:00 PM;Sep 16, 2022 7:00 PM;60,072.00;60,761.50;689.50;27,142.75
Sep 16, 2022 7:00 PM;Sep 16, 2022 8:00 PM;59,618.75;60,084.00;465.25;29,236.25
Sep 16, 2022 8:00 PM;Sep 16, 2022 9:00 PM;57,871.25;58,374.25;503.00;27,559.50
Sep 16, 2022 9:00 PM;Sep 16, 2022 10:00 PM;53,779.75;54,407.75;628.00;23,615.00
Sep 16, 2022 10:00 PM;Sep 16, 2022 11:00 PM;50,250.75;51,138.75;888.00;20,355.25
Sep 16, 2022 11:00 PM;Sep 17, 2022 12:00 AM;46,943.00;48,576.50;1,633.50;17,215.25
Sep 17, 2022 12:00 AM;Sep 17, 2022 1:00 AM;44,352.25;45,556.00;1,203.75;15,438.50
Sep 17, 2022 1:00 AM;Sep 17, 2022 2:00 AM;42,553.75;44,243.50;1,689.75;14,084.75
Sep 17, 2022 2:00 AM;Sep 17, 2022 3:00 AM;41,305.00;44,094.50;2,789.50;14,068.50
Sep 17, 2022 3:00 AM;Sep 17, 2022 4:00 AM;40,823.50;42,533.00;1,709.50;14,209.25
Sep 17, 2022 4:00 AM;Sep 17, 2022 5:00 AM;40,757.75;42,532.75;1,775.00;14,546.25
Sep 17, 2022 5:00 AM;Sep 17, 2022 6:00 AM;41,320.50;42,821.75;1,501.25;14,955.75
Sep 17, 2022 6:00 AM;Sep 17, 2022 7:00 AM;43,490.25;44,544.00;1,053.75;16,439.75
Sep 17, 2022 7:00 AM;Sep 17, 2022 8:00 AM;46,287.25;46,803.25;516.00;19,597.75
Sep 17, 2022 8:00 AM;Sep 17, 2022 9:00 AM;49,636.75;49,955.00;318.25;20,286.00
Sep 17, 2022 9:00 AM;Sep 17, 2022 10:00 AM;52,240.75;52,856.25;615.50;18,100.00
Sep 17, 2022 10:00 AM;Sep 17, 2022 11:00 AM;53,655.75;54,974.75;1,319.00;14,565.25
Sep 17, 2022 11:00 AM;Sep 17, 2022 12:00 PM;54,735.25;58,212.00;3,476.75;13,836.00
Sep 17, 2022 12:00 PM;Sep 17, 2022 1:00 PM;53,993.75;58,571.75;4,578.00;11,955.75
Sep 17, 2022 1:00 PM;Sep 17, 2022 2:00 PM;52,491.00;58,359.00;5,868.00;10,997.75
Sep 17, 2022 2:00 PM;Sep 17, 2022 3:00 PM;51,038.50;56,402.25;5,363.75;10,241.25
Sep 17, 2022 3:00 PM;Sep 17, 2022 4:00 PM;50,350.25;55,656.75;5,306.50;10,997.75
Sep 17, 2022 4:00 PM;Sep 17, 2022 5:00 PM;50,342.00;54,956.25;4,614.25;11,530.50
Sep 17, 2022 5:00 PM;Sep 17, 2022 6:00 PM;50,783.00;53,285.50;2,502.50;13,891.50
Sep 17, 2022 6:00 PM;Sep 17, 2022 7:00 PM;51,831.00;51,923.50;92.50;20,494.25
Sep 17, 2022 7:00 PM;Sep 17, 2022 8:00 PM;52,717.50;52,864.50;147.00;24,141.75
Sep 17, 2022 8:00 PM;Sep 17, 2022 9:00 PM;51,299.00;51,586.00;287.00;23,239.00
Sep 17, 2022 9:00 PM;Sep 17, 2022 10:00 PM;48,122.25;48,517.25;395.00;19,687.25
Sep 17, 2022 10:00 PM;Sep 17, 2022 11:00 PM;45,583.50;45,987.75;404.25;18,116.75
Sep 17, 2022 11:00 PM;Sep 18, 2022 12:00 AM;42,832.00;44,163.25;1,331.25;15,028.00
Sep 18, 2022 12:00 AM;Sep 18, 2022 1:00 AM;40,340.25;43,486.50;3,146.25;12,659.25
Sep 18, 2022 1:00 AM;Sep 18, 2022 2:00 AM;38,712.75;41,824.25;3,111.50;10,852.50
Sep 18, 2022 2:00 AM;Sep 18, 2022 3:00 AM;37,784.50;41,981.00;4,196.50;9,770.25
Sep 18, 2022 3:00 AM;Sep 18, 2022 4:00 AM;37,695.25;42,156.25;4,461.00;9,597.00
Sep 18, 2022 4:00 AM;Sep 18, 2022 5:00 AM;37,721.00;42,191.00;4,470.00;10,375.75
Sep 18, 2022 5:00 AM;Sep 18, 2022 6:00 AM;38,051.75;42,800.00;4,748.25;10,544.75
Sep 18, 2022 6:00 AM;Sep 18, 2022 7:00 AM;38,852.25;43,447.25;4,595.00;11,020.75
Sep 18, 2022 7:00 AM;Sep 18, 2022 8:00 AM;40,622.75;43,136.25;2,513.50;12,996.75
